"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WSFI","WT01","WT03","WT08"
"USR0000NRER","RED ROCK NEVADA, NV US","2021-04-29",,,"71","84","55",,,,,,,,,,,
"USR0000NRER","RED ROCK NEVADA, NV US","2021-04-30",,,"78","90","58",,,,,,,,,,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-01","3.80",,"30","39","22","33",,,"0.4",,,,"17.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-02","3.80",,"37","48","30","35",,,"0.4",,,,"8.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-03","3.13",,"39","48","33","40",,,"0.4",,,,"12.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-04","6.04",,"44","48","37","45",,,"0.2",,,,"21.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-05","4.03",,"41","49","32","37",,,"0.1",,,,"19.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-06","3.58",,"40","47","34","40",,,"0.0",,,,"7.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-07","3.80",,"41","49","36","38",,,"0.0",,,,"8.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-08","3.80",,"41","48","35","43",,,"0.0",,,,"14.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-09","4.25",,"35","43","26","31",,,"0.0",,,,"22.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-10","2.91",,"34","43","26","37",,,"0.0",,,,"11.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-11","3.36",,"36","42","30","38",,,"0.0",,,,"8.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-12","3.80",,"41","51","33","44",,,"0.0",,,,"8.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-13","4.03",,"49","57","41","44",,,"0.0",,,,"17.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-14","4.70",,"48","53","41","48",,,"0.0",,,,"25.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-15","4.03",,"51","62","43","52",,,"0.0",,,,"13.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-16","4.03",,"45","53","39","40",,,"0.0",,,,"16.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-17","4.25",,"45","56","39","44",,,"0.0",,,,"7.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-18","3.80",,"39","47","27","29",,,"0.0",,,,"14.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-19","3.36",,"29","32","22","30",,,"0.0",,,,"23.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-20","1.79",,"33","41","29","35",,,"0.0",,,,"8.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-21","3.80",,"36","44","32","35",,,"0.0",,,,"8.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-22","7.16",,"34","41","24","24",,,"0.5",,,,"27.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-23","3.58",,"25","35","20","20",,,"0.5",,,,"16.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-24","5.14",,"25","36","19","24",,,"0.5",,,,"24.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-25","3.80",,"22","31","18","19",,,"1.9",,,,"22.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-26","1.79",,"21","33","15","19",,,"2.1",,,,"17.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-27","6.93",,"30","36","19","34",,,"2.4",,,,"28.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-28","7.61",,"36","41","33","33",,,"2.4",,,,"26.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-29","5.14",,"27","34","23","26",,,"3.1",,,,"29.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-30","4.25",,"29","41","22","31",,,"3.1",,,,"8.7",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-01-31","2.46",,"37","47","30","39",,,"3.1",,,,"7.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-01","3.80",,"42","47","36","41",,,"3.1",,,,"18.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-02","6.04",,"43","45","40","43",,,"3.1",,,,"25.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-03","4.92",,"40","49","29","31",,,"3.0",,,,"22.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-04","3.58",,"32","41","22","37",,,"3.0",,,,"9.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-05","4.92",,"44","52","34","37",,,"3.0",,,,"30.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-06","4.47",,"43","53","34","45",,,"2.9",,,,"11.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-07","4.92",,"44","53","37","40",,,"2.9",,,,"11.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-08","4.47",,"44","53","38","40",,,"2.9",,,,"16.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-09","2.68",,"41","49","34","38",,,"2.9",,,,"16.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-10","2.91",,"39","47","34","38",,,"2.9",,,,"11.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-11","4.70",,"41","51","34","41",,,"2.9",,,,"32.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-12","5.14",,"38","46","32","38",,,"2.9",,,,"19.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-13","5.59",,"36","45","25","26",,,"2.9",,,,"25.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-14","4.70",,"30","40","23","36",,,"2.8",,,,"26.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-15","5.59",,"43","49","30","39",,,"2.6",,,,"43.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-16","5.37",,"32","40","26","27",,,"2.6",,,,"28.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-17","4.47",,"26","32","18","19",,,"2.5",,,,"21.7",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-18","3.13",,"29","39","16","33",,,"2.4",,,,"10.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-19","4.03",,"44","52","33","43",,,"2.3",,,,"17.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-20","5.14",,"34","45","27","28",,,"1.9",,,,"23.7",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-21","3.13",,"32","42","22","33",,,"1.9",,,,"11.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-22","3.58",,"39","50","31","38",,,"1.9",,,,"8.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-23","4.70",,"42","53","35","39",,,"1.6",,,,"14.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-24","4.03",,"38","50","24","24",,,"1.2",,,,"22.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-25","3.80",,"33","44","18","42",,,"1.2",,,,"18.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-26","4.92",,"42","51","34","34",,,"1.0",,,,"25.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-27","4.03",,"30","39","20","20",,,"0.7",,,,"21.7",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-02-28","3.80",,"27","36","15","30",,,"0.4",,,,"20.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-01","3.80",,"35","45","27","35",,,"0.6",,,,"9.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-02","4.25",,"39","48","32","36",,,"0.5",,,,"11.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-03","4.92",,"34","41","27","29",,,"0.5",,,,"25.7",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-04","4.47",,"38","47","29","36",,,"0.4",,,,"12.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-05","5.59",,"42","51","33","46",,,"0.4",,,,"22.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-06","8.50",,"45","52","39","42",,,"0.4",,,,"25.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-07","3.80",,"46","53","37","44",,,"0.4",,,,"15.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-08","7.38",,"42","48","35","37",,,"0.4",,,,"27.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-09","5.14",,"33","39","25","28",,,"0.6",,,,"23.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-10","6.71",,"25","29","22","22",,,"0.9",,,,"28.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-11","4.47",,"24","33","20","21",,,"1.1",,,,"21.7",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-12","2.24",,"24","30","18","27",,,"1.5",,,,"17.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-13","4.70",,"31","35","25","34",,,"1.5",,,,"23.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-14","3.80",,"40","51","29","40",,,"1.5",,,,"19.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-15","6.04",,"32","41","20","20",,,"1.8",,,,"29.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-16","3.58",,"32","45","19","31",,,"1.8",,,,"14.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-17","4.03",,"38","47","29","36",,,"1.8",,,,"11.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-18","3.58",,"42","50","36","41",,,"1.4",,,,"14.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-19","6.04",,"45","50","41","41",,,"0.7",,,,"24.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-20","5.14",,"37","42","29","29",,,"0.5",,,,"41.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-21","4.03",,"32","39","26","31",,,"0.4",,,,"19.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-22","2.91",,"35","46","25","35",,,"0.3",,,,"12.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-23","4.25",,"30","39","27","27",,,"0.5",,,,"28.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-24","4.03",,"34","43","26","35",,,"0.3",,,,"17.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-25","4.92",,"35","42","29","29",,,"0.0",,,,"20.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-26","3.80",,"32","38","26","31",,,"0.0",,,,"16.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-27","3.80",,"40","50","28","41",,,"0.0",,,,"12.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-28","4.47",,"45","56","36","47",,,"0.0",,,,"10.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-29","4.70",,"50","58","40","42",,,"0.0",,,,"20.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-30","3.80",,"39","47","30","35",,,"0.0",,,,"12.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-03-31","4.03",,"41","51","31","38",,,"0.0",,,,"8.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-01","4.25",,"48","58","36","47",,,"0.0",,,,"13.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-02","4.25",,"52","61","44","51",,,"0.0",,,,"11.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-03","4.92",,"54","62","46","56",,,"0.0",,,,"17.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-04","5.14",,"57","65","50","53",,,"0.0",,,,"15.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-05","4.47",,"54","62","43","45",,,"0.0",,,,"18.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-06","4.25",,"47","55","39","43",,,"0.0",,,,"14.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-07","5.59",,"52","60","42","54",,,"0.0",,,,"17.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-08","3.80",,"52","60","46","48",,,"0.0",,,,"19.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-09","4.03",,"49","57","43","47",,,"0.0",,,,"14.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-10","4.03",,"52","60","43","49",,,"0.0",,,,"13.4",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-11","4.03",,"53","61","46","47",,,"0.0",,,,"13.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-12","4.47",,"51","59","44","47",,,"0.0",,,,"18.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-13","6.93",,"50","55","44","45",,,"0.0",,,,"32.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-14","4.25",,"42","49","34","35",,,"0.0",,,,"19.2",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-15","4.03",,"40","48","33","38",,,"0.0",,,,"18.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-16","3.13",,"41","47","34","39",,,"0.0",,,,"12.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-17","3.80",,"40","47","35","38",,,"0.0",,,,"19.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-18","4.03",,"43","53","32","43",,,"0.0",,,,"19.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-19","3.80",,"52","60","41","49",,,"0.0",,,,"14.1",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-20","5.59",,"51","59","43","46",,,"0.0",,,,"35.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-21","4.92",,"45","53","39","40",,,"0.0",,,,"27.3",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-22","3.36",,"46","54","38","46",,,"0.0",,,,"14.5",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-23","3.80",,"50","58","42","51",,,"0.0",,,,"15.0",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-24","7.16",,"50","58","45","50",,,"0.0",,,,"33.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-25","6.26",,"45","50","36","37",,,"0.0",,,,"30.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-26","4.70",,"37","45","33","34",,,"0.0",,,,"19.9",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-27","3.58",,"36","40","28","38",,,"0.0",,,,"16.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-28","4.70",,"47","56","37","47",,,"0.0",,,,"20.8",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-29","3.80",,"54","64","44","55",,,"0.0",,,,"13.6",,,
"USS0015N11S","RAINBOW CANYON, NV US","2021-04-30","4.25",,"62","72","52","60",,,"0.0",,,,"16.1",,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-01",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-02",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-03",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-04",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-05",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-06",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-07",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-08",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-09",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-10",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-11",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-12",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-13",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-14",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-15",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-16",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-17",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-18",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-19",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-20",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-21",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-22",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-23",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-24",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-25",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-26",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-27",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-28",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-29",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-30",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-01-31",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-01",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-02",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-03",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-04",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-05",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-06",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-07",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-08",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-09",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-10",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-11",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-12",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-13",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-14",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-15",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-16",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-17",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-18",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-19",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-20",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-21",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-22",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-23",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-24",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-25",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-26",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-27",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-02-28",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-01",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-02",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-03",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-04",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-05",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-06",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-07",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-08",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-09",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-10",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-11",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-12",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-13",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-14",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-15",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-16",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-17",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-18",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-19",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-20",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-21",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-22",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-23",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-24",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-25",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-26",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-27",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-28",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-29",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-30",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-03-31",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-01",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-02",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-03",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-04",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-05",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-06",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-07",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-08",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-09",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-10",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-11",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-12",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-13",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-14",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-15",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-16",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-17",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-18",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-19",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-20",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-21",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-22",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-23",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-24",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-25",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-26",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-27",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-28",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-29",,,,,,,,,,,,,,,,
"US1NVCK0097","LAS VEGAS 6.3 W, NV US","2021-04-30",,,,,,,,,,,,,,,,
